time,up_preprocessed,octez_validator_block_worker_error_count_preprocessed,ocaml_gc_allocated_bytes_preprocessed,octez_p2p_connections_active_preprocessed,process_cpu_seconds_total_preprocessed,octez_store_last_merge_time_preprocessed,octez_validator_chain_synchronisation_status_preprocessed,octez_validator_chain_is_bootstrapped_preprocessed,octez_validator_peer_system_error_preprocessed,octez_validator_peer_unavailable_protocol_preprocessed,octez_validator_peer_unknown_error_preprocessed,octez_p2p_swap_fail_preprocessed,octez_store_invalid_blocks_preprocessed,process_start_time_seconds_preprocessed
130339.639558,0.0,,,,,,,,,,,,,
130339.678522,,0.0,,,,,,,,,,,,
130639.792249,,,,,,,,,,,,,,0.0
130639.819046,,,,,,,,,,,,,0.0,
130639.837918,,,,,,,,,,,,0.8378378378378377,,
130639.863233,,,,,,,,,,,0.0,,,
130639.884785,,,,,,,,,,0.0,,,,
130639.914715,,,,,,,,,0.0,,,,,
130639.941694,,,,,,,,0.0,,,,,,
130639.974847,,,,,,,0.0,,,,,,,
130639.99777,,,,,,0.0,,,,,,,,
130640.026872,,,,,0.822702964498077,,,,,,,,,
130640.047194,,,,0.6363636363636367,,,,,,,,,,
130640.071444,,,0.8171189783617449,,,,,,,,,,,
130640.102106,0.0,,,,,,,,,,,,,
130640.14118,,0.0,,,,,,,,,,,,
130940.245124,,,,,,,,,,,,,,0.0
130940.271385,,,,,,,,,,,,,0.0,
130940.290531,,,,,,,,,,,,0.8468468468468469,,
130940.319168,,,,,,,,,,,0.0,,,
130940.341035,,,,,,,,,,0.0,,,,
130940.370304,,,,,,,,,0.0,,,,,
130940.397649,,,,,,,,0.0,,,,,,
130940.430437,,,,,,,0.0,,,,,,,
130940.450639,,,,,,0.0,,,,,,,,
130940.479353,,,,,0.8244951038826707,,,,,,,,,
130940.505782,,,,0.7272727272727275,,,,,,,,,,
130940.527655,,,0.818995354666422,,,,,,,,,,,
130940.558752,0.0,,,,,,,,,,,,,
130940.597489,,0.0,,,,,,,,,,,,
131240.696778,,,,,,,,,,,,,,0.0
131240.724933,,,,,,,,,,,,,0.0,
131240.745332,,,,,,,,,,,,0.8468468468468469,,
131240.773696,,,,,,,,,,,0.0,,,
131240.796744,,,,,,,,,,0.0,,,,
131240.827707,,,,,,,,,0.0,,,,,
131240.856717,,,,,,,,0.0,,,,,,
131240.888561,,,,,,,0.0,,,,,,,
131240.91204,,,,,,0.0,,,,,,,,
131240.942856,,,,,0.8263760182310429,,,,,,,,,
131240.96891,,,,0.6818181818181821,,,,,,,,,,
131240.994714,,,0.8209414318647558,,,,,,,,,,,
131241.026239,0.0,,,,,,,,,,,,,
131241.064784,,0.0,,,,,,,,,,,,
131541.152875,,,,,,,,,,,,,,0.0
131541.176676,,,,,,,,,,,,,0.0,
131541.195097,,,,,,,,,,,,0.8468468468468469,,
131541.223978,,,,,,,,,,,0.0,,,
131541.247969,,,,,,,,,,0.0,,,,
131541.278867,,,,,,,,,0.0,,,,,
131541.308223,,,,,,,,0.0,,,,,,
131541.340828,,,,,,,0.0,,,,,,,
131541.364384,,,,,,0.0,,,,,,,,
131541.395952,,,,,0.8282058393125664,,,,,,,,,
131541.423217,,,,0.13636363636363624,,,,,,,,,,
131541.448657,,,0.8227958685254565,,,,,,,,,,,
131541.478882,0.0,,,,,,,,,,,,,
131541.51753,,0.0,,,,,,,,,,,,
131841.607253,,,,,,,,,,,,,,0.0
131841.635442,,,,,,,,,,,,,0.0,
131841.655676,,,,,,,,,,,,0.8513513513513513,,
131841.68405,,,,,,,,,,,0.0,,,
131841.707817,,,,,,,,,,0.0,,,,
131841.736751,,,,,,,,,0.0,,,,,
131841.764276,,,,,,,,0.0,,,,,,
131841.797567,,,,,,,0.0,,,,,,,
131841.820876,,,,,,0.0,,,,,,,,
131841.850262,,,,,0.8299633025219415,,,,,,,,,
131841.87843,,,,0.31818181818181834,,,,,,,,,,
131841.903975,,,0.8246021274615501,,,,,,,,,,,
131841.936139,0.0,,,,,,,,,,,,,
131841.975623,,0.0,,,,,,,,,,,,
132142.047329,,,,,,,,,,,,,,0.0
132142.076242,,,,,,,,,,,,,0.0,
132142.096686,,,,,,,,,,,,0.8513513513513513,,
132142.125237,,,,,,,,,,,0.0,,,
132142.146633,,,,,,,,,,0.0,,,,
132142.176867,,,,,,,,,0.0,,,,,
132142.205887,,,,,,,,0.0,,,,,,
132142.23995,,,,,,,0.0,,,,,,,
132142.264703,,,,,,0.0,,,,,,,,
132142.29612,,,,,0.8315474248289734,,,,,,,,,
132142.324498,,,,0.4545454545454546,,,,,,,,,,
132142.351204,,,0.8262174758263253,,,,,,,,,,,
132142.383674,0.0,,,,,,,,,,,,,
132142.423828,,0.0,,,,,,,,,,,,
132442.494852,,,,,,,,,,,,,,0.0
132442.521764,,,,,,,,,,,,,0.0,
132442.541995,,,,,,,,,,,,0.8558558558558558,,
132442.570903,,,,,,,,,,,0.0,,,
132442.593793,,,,,,,,,,0.0,,,,
132442.622998,,,,,,,,,0.0,,,,,
132442.651748,,,,,,,,0.0,,,,,,
132442.684881,,,,,,,0.0,,,,,,,
132442.707972,,,,,,0.0,,,,,,,,
132442.738393,,,,,0.8331065466034937,,,,,,,,,
132442.764415,,,,0.6363636363636367,,,,,,,,,,
132442.790664,,,0.8278389898406887,,,,,,,,,,,
132442.822098,0.0,,,,,,,,,,,,,
132442.861128,,0.0,,,,,,,,,,,,
132742.94961,,,,,,,,,,,,,,0.0
132742.97813,,,,,,,,,,,,,0.0,
132742.998514,,,,,,,,,,,,0.8558558558558558,,
132743.027717,,,,,,,,,,,0.0,,,
132743.050783,,,,,,,,,,0.0,,,,
132743.081164,,,,,,,,,0.0,,,,,
132743.110405,,,,,,,,0.0,,,,,,
132743.144144,,,,,,,0.0,,,,,,,
132743.167632,,,,,,0.0,,,,,,,,
132743.198092,,,,,0.8349372272712277,,,,,,,,,
132743.225952,,,,0.09090909090909083,,,,,,,,,,
132743.250463,,,0.8297247515253471,,,,,,,,,,,
132743.28148,0.0,,,,,,,,,,,,,
132743.321041,,0.0,,,,,,,,,,,,
133043.404642,,,,,,,,,,,,,,0.0
133043.432935,,,,,,,,,,,,,0.0,
133043.451755,,,,,,,,,,,,0.8558558558558558,,
133043.480824,,,,,,,,,,,0.0,,,
133043.503769,,,,,,,,,,0.0,,,,
133043.533436,,,,,,,,,0.0,,,,,
133043.560571,,,,,,,,0.0,,,,,,
133043.593348,,,,,,,0.0,,,,,,,
133043.617124,,,,,,0.0,,,,,,,,
133043.646917,,,,,0.8366101870998295,,,,,,,,,
133043.67483,,,,0.13636363636363624,,,,,,,,,,
133043.700116,,,0.8315191683250623,,,,,,,,,,,
133043.730034,0.0,,,,,,,,,,,,,
133043.769287,,0.0,,,,,,,,,,,,
133343.864079,,,,,,,,,,,,,,0.0
133343.892455,,,,,,,,,,,,,0.0,
133343.911885,,,,,,,,,,,,0.8558558558558558,,
133343.939515,,,,,,,,,,,0.0,,,
133343.962861,,,,,,,,,,0.0,,,,
133343.991557,,,,,,,,,0.0,,,,,
133344.020495,,,,,,,,0.0,,,,,,
133344.05375,,,,,,,0.0,,,,,,,
133344.077191,,,,,,0.0,,,,,,,,
133344.106148,,,,,0.8383008405452939,,,,,,,,,
133344.132886,,,,0.27272727272727293,,,,,,,,,,
133344.157907,,,0.8333667094950207,,,,,,,,,,,
133344.187619,0.0,,,,,,,,,,,,,
133344.225114,,0.0,,,,,,,,,,,,
133644.320703,,,,,,,,,,,,,,0.0
133644.348529,,,,,,,,,,,,,0.0,
133644.368137,,,,,,,,,,,,0.8558558558558558,,
133644.396002,,,,,,,,,,,0.0,,,
133644.418929,,,,,,,,,,0.0,,,,
133644.448655,,,,,,,,,0.0,,,,,
133644.476242,,,,,,,,0.0,,,,,,
133644.509504,,,,,,,0.0,,,,,,,
133644.533005,,,,,,0.0,,,,,,,,
133644.562343,,,,,0.839929141413023,,,,,,,,,
133644.589881,,,,0.36363636363636376,,,,,,,,,,
133644.615048,,,0.8351125351063077,,,,,,,,,,,
133644.64545,0.0,,,,,,,,,,,,,
133644.685343,,0.0,,,,,,,,,,,,
133944.768567,,,,,,,,,,,,,,0.0
133944.796139,,,,,,,,,,,,,0.0,
133944.816981,,,,,,,,,,,,0.8603603603603602,,
133944.845289,,,,,,,,,,,0.0,,,
133944.867589,,,,,,,,,,0.0,,,,
133944.897681,,,,,,,,,0.0,,,,,
133944.926505,,,,,,,,0.0,,,,,,
133944.959409,,,,,,,0.0,,,,,,,
133944.982272,,,,,,0.0,,,,,,,,
133945.012523,,,,,0.841681732642684,,,,,,,,,
133945.03996,,,,0.8181818181818183,,,,,,,,,,
133945.065459,,,0.8369500195960288,,,,,,,,,,,
133945.091487,0.0,,,,,,,,,,,,,
133945.131221,,0.0,,,,,,,,,,,,
134245.209929,,,,,,,,,,,,,,0.0
134245.239009,,,,,,,,,,,,,0.0,
134245.260448,,,,,,,,,,,,0.8648648648648649,,
134245.290069,,,,,,,,,,,0.0,,,
134245.313872,,,,,,,,,,0.0,,,,
134245.343784,,,,,,,,,0.0,,,,,
134245.373411,,,,,,,,0.0,,,,,,
134245.405811,,,,,,,0.0,,,,,,,
134245.428666,,,,,,0.0,,,,,,,,
134245.45946,,,,,0.8432261183309675,,,,,,,,,
134245.485768,,,,0.1818181818181821,,,,,,,,,,
134245.510495,,,0.838562174719712,,,,,,,,,,,
134245.54207,0.0,,,,,,,,,,,,,
134245.581548,,0.0,,,,,,,,,,,,
134545.672186,,,,,,,,,,,,,,0.0
134545.697875,,,,,,,,,,,,,0.0,
134545.716344,,,,,,,,,,,,0.8648648648648649,,
134545.743876,,,,,,,,,,,0.0,,,
134545.765835,,,,,,,,,,0.0,,,,
134545.794606,,,,,,,,,0.0,,,,,
134545.822426,,,,,,,,0.0,,,,,,
134545.854994,,,,,,,0.0,,,,,,,
134545.878052,,,,,,0.0,,,,,,,,
134545.907691,,,,,0.8449151361649596,,,,,,,,,
134545.934567,,,,0.5,,,,,,,,,,
134545.959537,,,0.8403220241592356,,,,,,,,,,,
134545.991002,0.0,,,,,,,,,,,,,
134546.0302,,0.0,,,,,,,,,,,,
134846.135022,,,,,,,,,,,,,,0.0
134846.163041,,,,,,,,,,,,,0.0,
134846.182319,,,,,,,,,,,,0.8693693693693694,,
134846.209934,,,,,,,,,,,0.0,,,
134846.232541,,,,,,,,,,0.0,,,,
134846.262733,,,,,,,,,0.0,,,,,
134846.290079,,,,,,,,0.0,,,,,,
134846.317879,,,,,,,0.0,,,,,,,
134846.341649,,,,,,0.0,,,,,,,,
134846.371667,,,,,0.8464117899572994,,,,,,,,,
134846.399338,,,,0.6363636363636367,,,,,,,,,,
134846.424987,,,0.8419478210609849,,,,,,,,,,,
134846.454034,0.0,,,,,,,,,,,,,
134846.493098,,0.0,,,,,,,,,,,,
135146.591488,,,,,,,,,,,,,,0.0
135146.619243,,,,,,,,,,,,,0.0,
135146.638554,,,,,,,,,,,,0.8738738738738738,,
135146.667136,,,,,,,,,,,0.0,,,
135146.685301,,,,,,,,,,0.0,,,,
135146.715549,,,,,,,,,0.0,,,,,
135146.744524,,,,,,,,0.0,,,,,,
135146.777347,,,,,,,0.0,,,,,,,
135146.8005,,,,,,0.0,,,,,,,,
135146.830838,,,,,0.8482269089039267,,,,,,,,,
135146.858818,,,,0.7272727272727275,,,,,,,,,,
135146.884564,,,0.8438929797006637,,,,,,,,,,,
135146.914913,0.0,,,,,,,,,,,,,
135146.95463,,0.0,,,,,,,,,,,,
135447.060945,,,,,,,,,,,,,,0.0
135447.089291,,,,,,,,,,,,,0.0,
135447.109112,,,,,,,,,,,,0.8738738738738738,,
135447.136274,,,,,,,,,,,0.0,,,
135447.155762,,,,,,,,,,0.0,,,,
135447.182685,,,,,,,,,0.0,,,,,
135447.209134,,,,,,,,0.0,,,,,,
135447.231351,,,,,,,0.0,,,,,,,
135447.251768,,,,,,0.0,,,,,,,,
135447.276802,,,,,0.8500116950379484,,,,,,,,,
135447.303757,,,,0.9545454545454546,,,,,,,,,,
135447.327099,,,0.8458181229897469,,,,,,,,,,,
135447.357251,0.0,,,,,,,,,,,,,
135447.39598,,0.0,,,,,,,,,,,,
135747.513365,,,,,,,,,,,,,,0.0
135747.541814,,,,,,,,,,,,,0.0,
135747.561873,,,,,,,,,,,,0.8783783783783783,,
135747.591321,,,,,,,,,,,0.0,,,
135747.614895,,,,,,,,,,0.0,,,,
135747.64393,,,,,,,,,0.0,,,,,
135747.673582,,,,,,,,0.0,,,,,,
135747.70447,,,,,,,0.0,,,,,,,
135747.727084,,,,,,0.0,,,,,,,,
135747.757516,,,,,0.851593455317855,,,,,,,,,
135747.785298,,,,0.09090909090909083,,,,,,,,,,
135747.810585,,,0.8475257114570088,,,,,,,,,,,
135747.842157,0.0,,,,,,,,,,,,,
135747.881714,,0.0,,,,,,,,,,,,
136047.973984,,,,,,,,,,,,,,0.0
136048.002288,,,,,,,,,,,,,0.0,
136048.022211,,,,,,,,,,,,0.8783783783783783,,
136048.049811,,,,,,,,,,,0.0,,,
136048.071369,,,,,,,,,,0.0,,,,
136048.101363,,,,,,,,,0.0,,,,,
136048.130058,,,,,,,,0.0,,,,,,
136048.162727,,,,,,,0.0,,,,,,,
136048.186054,,,,,,0.0,,,,,,,,
136048.214663,,,,,0.8532972283592379,,,,,,,,,
136048.23969,,,,0.31818181818181834,,,,,,,,,,
136048.263846,,,0.8493219162824527,,,,,,,,,,,
136048.294444,0.0,,,,,,,,,,,,,
136048.333526,,0.0,,,,,,,,,,,,
136348.42754,,,,,,,,,,,,,,0.0
136348.454649,,,,,,,,,,,,,0.0,
136348.473746,,,,,,,,,,,,0.8783783783783783,,
136348.502265,,,,,,,,,,,0.0,,,
136348.524925,,,,,,,,,,0.0,,,,
136348.55559,,,,,,,,,0.0,,,,,
136348.584793,,,,,,,,0.0,,,,,,
136348.61851,,,,,,,0.0,,,,,,,
136348.642103,,,,,,0.0,,,,,,,,
136348.672496,,,,,0.8551702222212281,,,,,,,,,
136348.700195,,,,0.4545454545454546,,,,,,,,,,
136348.725254,,,0.8513221587606178,,,,,,,,,,,
136348.754632,0.0,,,,,,,,,,,,,
136348.793443,,0.0,,,,,,,,,,,,
136648.879894,,,,,,,,,,,,,,0.0
136648.90751,,,,,,,,,,,,,0.0,
136648.926746,,,,,,,,,,,,0.8783783783783783,,
136648.95477,,,,,,,,,,,0.0,,,
136648.97706,,,,,,,,,,0.0,,,,
136649.006259,,,,,,,,,0.0,,,,,
136649.0344,,,,,,,,0.0,,,,,,
136649.067614,,,,,,,0.0,,,,,,,
136649.092264,,,,,,0.0,,,,,,,,
136649.123741,,,,,0.85696468587996,,,,,,,,,
136649.150621,,,,0.7272727272727275,,,,,,,,,,
136649.175538,,,0.8532290086549855,,,,,,,,,,,
136649.206243,0.0,,,,,,,,,,,,,
136649.245428,,0.0,,,,,,,,,,,,
136949.355467,,,,,,,,,,,,,,0.0
136949.382216,,,,,,,,,,,,,0.0,
136949.400334,,,,,,,,,,,,0.8783783783783783,,
136949.425522,,,,,,,,,,,0.0,,,
136949.444728,,,,,,,,,,0.0,,,,
136949.466939,,,,,,,,,0.0,,,,,
136949.494047,,,,,,,,0.0,,,,,,
136949.526467,,,,,,,0.0,,,,,,,
136949.549939,,,,,,0.0,,,,,,,,
136949.580434,,,,,0.858744474504644,,,,,,,,,
136949.60817,,,,0.8636363636363638,,,,,,,,,,
136949.634687,,,0.8551796391431937,,,,,,,,,,,
136949.660842,0.0,,,,,,,,,,,,,
136949.699366,,0.0,,,,,,,,,,,,
137249.842612,,,,,,,,,,,,,,0.0
137249.870563,,,,,,,,,,,,,0.0,
137249.89046,,,,,,,,,,,,0.8783783783783783,,
137249.89832,,,,,,,,,,,0.0,,,
137249.920064,,,,,,,,,,0.0,,,,
137249.947336,,,,,,,,,0.0,,,,,
137249.974581,,,,,,,,0.0,,,,,,
137250.006883,,,,,,,0.0,,,,,,,
137250.029057,,,,,,0.0,,,,,,,,
137250.058085,,,,,0.8605089238986574,,,,,,,,,
137250.084401,,,,0.22727272727272751,,,,,,,,,,
137250.108423,,,0.8570384935067895,,,,,,,,,,,
137250.137844,0.0,,,,,,,,,,,,,
137250.175492,,0.0,,,,,,,,,,,,
137550.252356,,,,,,,,,,,,,,0.0
137550.280209,,,,,,,,,,,,,0.0,
137550.3006,,,,,,,,,,,,0.8828828828828827,,
137550.327378,,,,,,,,,,,0.0,,,
137550.349454,,,,,,,,,,0.0,,,,
137550.379081,,,,,,,,,0.0,,,,,
137550.408575,,,,,,,,0.0,,,,,,
137550.441309,,,,,,,0.0,,,,,,,
137550.463786,,,,,,0.0,,,,,,,,
137550.49313,,,,,0.8621526862896349,,,,,,,,,
137550.519942,,,,0.5454545454545454,,,,,,,,,,
137550.544174,,,0.8587705153313824,,,,,,,,,,,
137550.574268,0.0,,,,,,,,,,,,,
137550.613234,,0.0,,,,,,,,,,,,
137850.704748,,,,,,,,,,,,,,0.0
137850.732367,,,,,,,,,,,,,0.0,
137850.753074,,,,,,,,,,,,0.8828828828828827,,
137850.781762,,,,,,,,,,,0.0,,,
137850.805487,,,,,,,,,,0.0,,,,
137850.835801,,,,,,,,,0.0,,,,,
137850.864897,,,,,,,,0.0,,,,,,
137850.895397,,,,,,,0.0,,,,,,,
137850.919174,,,,,,0.0,,,,,,,,
137850.949924,,,,,0.8638717267820808,,,,,,,,,
137850.977056,,,,0.6363636363636367,,,,,,,,,,
137851.001853,,,0.8605755308376078,,,,,,,,,,,
137851.032394,0.0,,,,,,,,,,,,,
137851.071314,,0.0,,,,,,,,,,,,
138151.184943,,,,,,,,,,,,,,0.0
138151.205053,,,,,,,,,,,,,0.0,
138151.224903,,,,,,,,,,,,0.8828828828828827,,
138151.253631,,,,,,,,,,,0.0,,,
138151.27487,,,,,,,,,,0.0,,,,
138151.303563,,,,,,,,,0.0,,,,,
138151.331355,,,,,,,,0.0,,,,,,
138151.361086,,,,,,,0.0,,,,,,,
138151.381671,,,,,,0.0,,,,,,,,
138151.406429,,,,,0.8657055850619122,,,,,,,,,
138151.430761,,,,0.09090909090909083,,,,,,,,,,
138151.454007,,,0.8624812574015362,,,,,,,,,,,
138151.483794,0.0,,,,,,,,,,,,,
138151.521544,,0.0,,,,,,,,,,,,
138451.636662,,,,,,,,,,,,,,0.0
138451.66557,,,,,,,,,,,,,0.0,
138451.686088,,,,,,,,,,,,0.8828828828828827,,
138451.715652,,,,,,,,,,,0.0,,,
138451.739275,,,,,,,,,,0.0,,,,
138451.768793,,,,,,,,,0.0,,,,,
138451.79621,,,,,,,,0.0,,,,,,
138451.829051,,,,,,,0.0,,,,,,,
138451.852109,,,,,,0.0,,,,,,,,
138451.883207,,,,,0.8673226549617254,,,,,,,,,
138451.910494,,,,0.4545454545454546,,,,,,,,,,
138451.936453,,,0.8641555253638001,,,,,,,,,,,
138451.967238,0.0,,,,,,,,,,,,,
138452.006654,,0.0,,,,,,,,,,,,
138752.085821,,,,,,,,,,,,,,0.0
138752.115013,,,,,,,,,,,,,0.0,
138752.135225,,,,,,,,,,,,0.8828828828828827,,
138752.163603,,,,,,,,,,,0.0,,,
138752.186028,,,,,,,,,,0.0,,,,
138752.21352,,,,,,,,,0.0,,,,,
138752.240182,,,,,,,,0.0,,,,,,
138752.272721,,,,,,,0.0,,,,,,,
138752.296222,,,,,,0.0,,,,,,,,
138752.325283,,,,,0.8690160805228453,,,,,,,,,
138752.353145,,,,0.4545454545454546,,,,,,,,,,
138752.379588,,,0.8658828637498074,,,,,,,,,,,
138752.411271,0.0,,,,,,,,,,,,,
138752.450858,,0.0,,,,,,,,,,,,
139052.543508,,,,,,,,,,,,,,0.0
139052.571342,,,,,,,,,,,,,0.0,
139052.589658,,,,,,,,,,,,0.8873873873873874,,
139052.61808,,,,,,,,,,,0.0,,,
139052.641149,,,,,,,,,,0.0,,,,
139052.669692,,,,,,,,,0.0,,,,,
139052.698177,,,,,,,,0.0,,,,,,
139052.732083,,,,,,,0.0,,,,,,,
139052.756184,,,,,,0.0,,,,,,,,
139052.785553,,,,,0.8707174773844377,,,,,,,,,
139052.80914,,,,0.5454545454545454,,,,,,,,,,
139052.835467,,,0.8676349272356717,,,,,,,,,,,
139052.865821,0.0,,,,,,,,,,,,,
139052.904925,,0.0,,,,,,,,,,,,
139352.99976,,,,,,,,,,,,,,0.0
139353.027081,,,,,,,,,,,,,0.0,
139353.046397,,,,,,,,,,,,0.8873873873873874,,
139353.074818,,,,,,,,,,,0.0,,,
139353.098221,,,,,,,,,,0.0,,,,
139353.128658,,,,,,,,,0.0,,,,,
139353.15682,,,,,,,,0.0,,,,,,
139353.190048,,,,,,,0.0,,,,,,,
139353.213287,,,,,,0.0,,,,,,,,
139353.243177,,,,,0.8724754903269913,,,,,,,,,
139353.270083,,,,0.7272727272727275,,,,,,,,,,
139353.291402,,,0.8694007652778383,,,,,,,,,,,
139353.321588,0.0,,,,,,,,,,,,,
139353.360513,,0.0,,,,,,,,,,,,
139653.497984,,,,,,,,,,,,,,0.0
139653.523518,,,,,,,,,,,,,0.0,
139653.541826,,,,,,,,,,,,0.8918918918918919,,
139653.568717,,,,,,,,,,,0.0,,,
139653.578027,,,,,,,,,,0.0,,,,
139653.607448,,,,,,,,,0.0,,,,,
139653.633745,,,,,,,,0.0,,,,,,
139653.664883,,,,,,,0.0,,,,,,,
139653.686929,,,,,,0.0,,,,,,,,
139653.71594,,,,,0.8742442039641969,,,,,,,,,
139653.729716,,,,0.13636363636363624,,,,,,,,,,
139653.754807,,,0.8712771279476795,,,,,,,,,,,
139653.783855,0.0,,,,,,,,,,,,,
139653.822025,,0.0,,,,,,,,,,,,
139953.980319,,,,,,,,,,,,,,0.0
139954.006808,,,,,,,,,,,,,0.0,
139954.025345,,,,,,,,,,,,0.8918918918918919,,
139954.053241,,,,,,,,,,,0.0,,,
139954.074867,,,,,,,,,,0.0,,,,
139954.102538,,,,,,,,,0.0,,,,,
139954.130338,,,,,,,,0.0,,,,,,
139954.156649,,,,,,,0.0,,,,,,,
139954.17871,,,,,,0.0,,,,,,,,
139954.207805,,,,,0.8758396464084637,,,,,,,,,
139954.23303,,,,0.40909090909090917,,,,,,,,,,
139954.24898,,,0.8729292323546133,,,,,,,,,,,
139954.279475,0.0,,,,,,,,,,,,,
139954.318371,,0.0,,,,,,,,,,,,
140254.444439,,,,,,,,,,,,,,0.0
140254.471559,,,,,,,,,,,,,0.0,
140254.490435,,,,,,,,,,,,0.8918918918918919,,
140254.519143,,,,,,,,,,,0.0,,,
140254.542584,,,,,,,,,,0.0,,,,
140254.57259,,,,,,,,,0.0,,,,,
140254.599505,,,,,,,,0.0,,,,,,
140254.631268,,,,,,,0.0,,,,,,,
140254.653722,,,,,,0.0,,,,,,,,
140254.682487,,,,,0.8775633513332943,,,,,,,,,
140254.707841,,,,0.27272727272727293,,,,,,,,,,
140254.73251,,,0.8746742137270714,,,,,,,,,,,
140254.762916,0.0,,,,,,,,,,,,,
140254.799927,,0.0,,,,,,,,,,,,
140554.91683,,,,,,,,,,,,,,0.0
140554.945066,,,,,,,,,,,,,0.0,
140554.963598,,,,,,,,,,,,0.8963963963963963,,
140554.989828,,,,,,,,,,,0.0,,,
140555.00838,,,,,,,,,,0.0,,,,
140555.037047,,,,,,,,,0.0,,,,,
140555.065454,,,,,,,,0.0,,,,,,
140555.097159,,,,,,,0.0,,,,,,,
140555.120215,,,,,,0.0,,,,,,,,
140555.149406,,,,,0.8793231432206952,,,,,,,,,
140555.174244,,,,0.31818181818181834,,,,,,,,,,
140555.197293,,,0.8764742255659647,,,,,,,,,,,
140555.226605,0.0,,,,,,,,,,,,,
140555.264158,,0.0,,,,,,,,,,,,
140855.38016,,,,,,,,,,,,,,0.0
140855.408628,,,,,,,,,,,,,0.0,
140855.424869,,,,,,,,,,,,0.8963963963963963,,
140855.453583,,,,,,,,,,,0.0,,,
140855.475822,,,,,,,,,,0.0,,,,
140855.505453,,,,,,,,,0.0,,,,,
140855.532748,,,,,,,,0.0,,,,,,
140855.566023,,,,,,,0.0,,,,,,,
140855.590194,,,,,,0.0,,,,,,,,
140855.619334,,,,,0.8809899208941301,,,,,,,,,
140855.646678,,,,0.6818181818181821,,,,,,,,,,
140855.67056,,,0.8781997174886039,,,,,,,,,,,
140855.699338,0.0,,,,,,,,,,,,,
140855.73684,,0.0,,,,,,,,,,,,
141155.841846,,,,,,,,,,,,,,0.0
141155.869351,,,,,,,,,,,,,0.0,
141155.888347,,,,,,,,,,,,0.8963963963963963,,
141155.916057,,,,,,,,,,,0.0,,,
141155.938954,,,,,,,,,,0.0,,,,
141155.967908,,,,,,,,,0.0,,,,,
141155.995423,,,,,,,,0.0,,,,,,
141156.027399,,,,,,,0.0,,,,,,,
141156.051596,,,,,,0.0,,,,,,,,
141156.080589,,,,,0.8827607331909122,,,,,,,,,
141156.10783,,,,0.8181818181818183,,,,,,,,,,
141156.13364,,,0.8800591199742697,,,,,,,,,,,
141156.164337,0.0,,,,,,,,,,,,,
141156.203966,,0.0,,,,,,,,,,,,
141456.303394,,,,,,,,,,,,,,0.0
141456.331692,,,,,,,,,,,,,0.0,
141456.351631,,,,,,,,,,,,0.8963963963963963,,
141456.378731,,,,,,,,,,,0.0,,,
141456.401362,,,,,,,,,,0.0,,,,
141456.42998,,,,,,,,,0.0,,,,,
141456.45892,,,,,,,,0.0,,,,,,
141456.490892,,,,,,,0.0,,,,,,,
141456.51449,,,,,,0.0,,,,,,,,
141456.544938,,,,,0.8844266274896142,,,,,,,,,
141456.570559,,,,0.045454545454545414,,,,,,,,,,
141456.595097,,,0.8817681314624147,,,,,,,,,,,
141456.62424,0.0,,,,,,,,,,,,,
141456.662744,,0.0,,,,,,,,,,,,
141756.779257,,,,,,,,,,,,,,0.0
141756.803279,,,,,,,,,,,,,0.0,
141756.822256,,,,,,,,,,,,0.8963963963963963,,
141756.850652,,,,,,,,,,,0.0,,,
141756.874168,,,,,,,,,,0.0,,,,
141756.904549,,,,,,,,,0.0,,,,,
141756.93227,,,,,,,,0.0,,,,,,
141756.965088,,,,,,,0.0,,,,,,,
141756.987156,,,,,,0.0,,,,,,,,
141757.015647,,,,,0.8861139597261254,,,,,,,,,
141757.041587,,,,0.22727272727272751,,,,,,,,,,
141757.065431,,,0.8835036084711266,,,,,,,,,,,
141757.093907,0.0,,,,,,,,,,,,,
141757.129116,,0.0,,,,,,,,,,,,
142057.235989,,,,,,,,,,,,,,0.0
142057.263543,,,,,,,,,,,,,0.0,
142057.282589,,,,,,,,,,,,0.8963963963963963,,
142057.310367,,,,,,,,,,,0.0,,,
142057.331617,,,,,,,,,,0.0,,,,
142057.359967,,,,,,,,,0.0,,,,,
142057.386257,,,,,,,,0.0,,,,,,
142057.418271,,,,,,,0.0,,,,,,,
142057.44199,,,,,,0.0,,,,,,,,
142057.471608,,,,,0.8878197288579022,,,,,,,,,
142057.498157,,,,0.36363636363636376,,,,,,,,,,
142057.521288,,,0.8852846644133631,,,,,,,,,,,
142057.551505,0.0,,,,,,,,,,,,,
142057.589393,,0.0,,,,,,,,,,,,
142357.694391,,,,,,,,,,,,,,0.0
142357.722368,,,,,,,,,,,,,0.0,
142357.741251,,,,,,,,,,,,0.9009009009009008,,
142357.769426,,,,,,,,,,,0.0,,,
142357.791415,,,,,,,,,,0.0,,,,
142357.821749,,,,,,,,,0.0,,,,,
142357.850372,,,,,,,,0.0,,,,,,
142357.88241,,,,,,,0.0,,,,,,,
142357.904887,,,,,,0.0,,,,,,,,
142357.935128,,,,,0.8895435567151913,,,,,,,,,
142357.958715,,,,0.8181818181818183,,,,,,,,,,
142357.983587,,,0.8871044050220512,,,,,,,,,,,
142358.012905,0.0,,,,,,,,,,,,,
142358.048999,,0.0,,,,,,,,,,,,
